id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
452849894,,,,,,,,,,,,,,,,,
452849895,,,,,,,,,,,,,,,,,
452849896,,,,,,,,,,,,,,,,,
452849897,,,,,,,,,,,,,,,,,
452849898,,,,,,,,,,,,,,,,,
452849899,,,,,,,,,,,,,,,,,
452849900,,,,,,,,,,,,,,,,,
452849901,,,,,,,,,,,,,,,,,
452849902,,,,,,,,,,,,,,,,,
452849904,,,,,,,,,,,,,,,,,
452849905,,,,,,,,,,,,,,,,,
452849906,,,,,,,,,,,,,,,,,
452849907,,,,,,,,,,,,,,,,,
452849908,,,,,,,,,,,,,,,,,
452849910,,,,,,,,,,,,,,,,,
452849911,,,,,,,,,,,,,,,,,
452849912,,,,,,,,,,,,,,,,,
452849913,pedestrian,Αλεξανδρουπόλεως,,,,,,,,,,,,,,,
452872825,,,,,,,,,,,,,,,,,
452872826,,,,,,,,,,,,,,,,,
452872827,,,,,,,,,,,,,,,,,
452872828,,,,,,,,,,,,,,,,,
452872829,,,,,,,,,,,,,,,,,
452872830,,,,,,,,,,,,,,,,,
452872831,,,,,,,,,,,,,,,,,
452872832,,,,,,,,,,,,,,,,,
452872833,,,,,,,,,,,,,,,,,
452872834,,,,,,,,,,,,,,,,,
452872835,,,,,,,,,,,,,,,,,
452872836,,,,,,,,,,,,,,,,,
452872837,,,,,,,,,,,,,,,,,
452872838,,,,,,,,,,,,,,,,,
452872839,,,,,,,,,,,,,,,,,
452873851,,,,,,,,,,,,,,,,,
452873852,,,,,,,,,,,,,,,,,
452873853,,,,,,,,,,,,,,,,,
452873854,,,,,,,,,,,,,,,,,
452873855,,,,,,,,,,,,,,,,,
452873856,,,,,,,,,,,,,,,,,
452873857,,,,,,,,,,,,,,,,,
452873858,,,,,,,,,,,,,,,,,
452873859,,,,,,,,,,,,,,,,,
452873860,,,,,,,,,,,,,,,,,
452873861,,,,,,,,,,,,,,,,,
452873862,,,,,,,,,,,,,,,,,
452873863,,,,,,,,,,,,,,,,,
452873864,,,,,,,,,,,,,,,,,
452873865,,,,,,,,,,,,,,,,,
452873866,,,,,,,,,,,,,,,,,
452873867,,,,,,,,,,,,,,,,,
452873868,,,,,,,,,,,,,,,,,
452873869,,,,,,,,,,,,,,,,,
452873870,,,,,,,,,,,,,,,,,
452873871,,,,,,,,,,,,,,,,,
452873872,,,,,,,,,,,,,,,,,
452873873,,,,,,,,,,,,,,,,,
452873874,,,,,,,,,,,,,,,,,
452873875,,,,,,,,,,,,,,,,,
452873876,,,,,,,,,,,,,,,,,
452873877,,,,,,,,,,,,,,,,,
452873878,,,,,,,,,,,,,,,,,
452873879,,,,,,,,,,,,,,,,,
452873880,,,,,,,,,,,,,,,,,
452873881,,,,,,,,,,,,,,,,,
452873882,,,,,,,,,,,,,,,,,
452873883,,,,,,,,,,,,,,,,,
452873884,,,,,,,,,,,,,,,,,
452873885,,,,,,,,,,,,,,,,,
452873886,,,,,,,,,,,,,,,,,
452873887,,,,,,,,,,,,,,,,,
452873888,,,,,,,,,,,,,,,,,
452873889,,,,,,,,,,,,,,,,,
452873890,,,,,,,,,,,,,,,,,
452873891,,,,,,,,,,,,,,,,,
452873892,,,,,,,,,,,,,,,,,
452912828,,,,,,,,,,,,,,,,,
452912829,,,,,,,,,,,,,,,,,
452912830,,,,,,,,,,,,,,,,,
452912831,,,,,,,,,,,,,,,,,
452912832,,,,,,,,,,,,,,,,,
452912833,,,,,,,,,,,,,,,,,
452912834,,,,,,,,,,,,,,,,,
452912835,,,,,,,,,,,,,,,,,
452912836,,,,,,,,,,,,,,,,,
452912837,,,,,,,,,,,,,,,,,
452912838,,,,,,,,,,,,,,,,,
452912839,,,,,,,,,,,,,,,,,
452912840,,,,,,,,,,,,,,,,,
452912841,,,,,,,,,,,,,,,,,
452912842,,,,,,,,,,,,,,,,,
452912843,,,,,,,,,,,,,,,,,
452912844,,,,,,,,,,,,,,,,,
452912845,,,,,,,,,,,,,,,,,
452912846,,,,,,,,,,,,,,,,,
452912847,,,,,,,,,,,,,,,,,
452912848,,,,,,,,,,,,,,,,,
452912849,,,,,,,,,,,,,,,,,
452912850,,,,,,,,,,,,,,,,,
452912851,,,,,,,,,,,,,,,,,
452917909,,,,,,,,,,,,,,,,,
452917912,,,,,,,,,,,,,,,,,
452917914,,,,,,,,,,,,,,,,,
452917916,,,,,,,,,,,,,,,,,
452917918,,,,,,,,,,,,,,,,,
452917920,,,,,,,,,,,,,,,,,
452917922,,,,,,,,,,,,,,,,,
452917924,,,,,,,,,,,,,,,,,
452917926,,,,,,,,,,,,,,,,,
452917928,,,,,,,,,,,,,,,,,
452917930,,,,,,,,,,,,,,,,,
452917932,,,,,,,,,,,,,,,,,
452917935,,,,,,,,,,,,,,,,,
452917936,,,,,,,,,,,,,,,,,
452917938,,,,,,,,,,,,,,,,,
452917939,,,,,,,,,,,,,,,,,
452917940,,,,,,,,,,,,,,,,,
452917942,,,,,,,,,,,,,,,,,
452917944,,,,,,,,,,,,,,,,,
452917946,,,,,,,,,,,,,,,,,
452917947,,,,,,,,,,,,,,,,,
452917949,,,,,,,,,,,,,,,,,
452917951,,,,,,,,,,,,,,,,,
452917953,,,,,,,,,,,,,,,,,
452917955,,,,,,,,,,,,,,,,,
452917957,,,,,,,,,,,,,,,,,
452917958,,,,,,,,,,,,,,,,,
452917960,,,,,,,,,,,,,,,,,
452917962,,,,,,,,,,,,,,,,,
452919422,,,,,,,,,,,,,,,,,
452919423,,,,,,,,,,,,,,,,,
452919424,,,,,,,,,,,,,,,,,
452919425,,,,,,,,,,,,,,,,,
452919426,,,,,,,,,,,,,,,,,
452919427,,,,,,,,,,,,,,,,,
452919428,,,,,,,,,,,,,,,,,
452919429,,,,,,,,,,,,,,,,,
452919430,,,,,,,,,,,,,,,,,
452919937,,,,,,,,,,,,,,,,,
452919938,,,,,,,,,,,,,,,,,
452919939,,,,,,,,,,,,,,,,,
452919940,,,,,,,,,,,,,,,,,
452924272,,,,,,,,,,,,,,,,,
452924273,,,,,,,,,,,,,,,,,
452924274,,,,,,,,,,,,,,,,,
452924275,,,,,,,,,,,,,,,,,
452924276,,,,,,,,,,,,,,,,,
452924277,,,,,,,,,,,,,,,,,
452924278,,,,,,,,,,,,,,,,,
452924279,,,,,,,,,,,,,,,,,
452924280,,,,,,,,,,,,,,,,,
452924281,,,,,,,,,,,,,,,,,
452924282,,,,,,,,,,,,,,,,,
452924283,,,,,,,,,,,,,,,,,
452924284,,,,,,,,,,,,,,,,,
452924285,,,,,,,,,,,,,,,,,
452924286,,,,,,,,,,,,,,,,,
452924287,,,,,,,,,,,,,,,,,
452924288,,,,,,,,,,,,,,,,,
452924289,,,,,,,,,,,,,,,,,
452924290,,,,,,,,,,,,,,,,,
452924291,,,,,,,,,,,,,,,,,
452924292,,,,,,,,,,,,,,,,,
452924293,,,,,,,,,,,,,,,,,
452924294,,,,,,,,,,,,,,,,,
452924295,,,,,,,,,,,,,,,,,
452924296,,,,,,,,,,,,,,,,,
452926920,,,,,,,,,,,,,,,,,
452926921,,,,,,,,,,,,,,,,,
452926922,,,,,,,,,,,,,,,,,
452926923,,,,,,,,,,,,,,,,,
452926924,,,,,,,,,,,,,,,,,
452926925,,,,,,,,,,,,,,,,,
452926926,,,,,,,,,,,,,,,,,
452926927,,,,,,,,,,,,,,,,,
452926928,,,,,,,,,,,,,,,,,
452926929,,,,,,,,,,,,,,,,,
452926930,,,,,,,,,,,,,,,,,
452926934,,,,,,,,,,,,,,,,,
452926935,,,,,,,,,,,,,,,,,
452926936,,,,,,,,,,,,,,,,,
452926937,,,,,,,,,,,,,,,,,
452926938,,,,,,,,,,,,,,,,,
452926939,,,,,,,,,,,,,,,,,
452926940,,,,,,,,,,,,,,,,,
452926941,,,,,,,,,,,,,,,,,
452988646,,,,,,,,,,,,,,,,,
452988647,,,,,,,,,,,,,,,,,
452988648,,,,,,,,,,,,,,,,,
452988649,,,,,,,,,,,,,,,,,
452988650,,,,,,,,,,,,,,,,,
452988651,,,,,,,,,,,,,,,,,
452988652,,,,,,,,,,,,,,,,,
452988653,,,,,,,,,,,,,,,,,
452988654,,,,,,,,,,,,,,,,,
452988655,,,,,,,,,,,,,,,,,
452988656,,,,,,,,,,,,,,,,,
452988657,,,,,,,,,,,,,,,,,
452988659,,,,,,,,,,,,,,,,,
452988661,,,,,,,,,,,,,,,,,
452988663,,,,,,,,,,,,,,,,,
452988665,,,,,,,,,,,,,,,,,
452988667,,,,,,,,,,,,,,,,,
452988669,,,,,,,,,,,,,,,,,
453019780,,,,,,,,,,,,,,,,,
453019781,,,,,,,,,,,,,,,,,
453019782,,,,,,,,,,,,,,,,,
453019783,,,,,,,,,,,,,,,,,
453019784,,,,,,,,,,,,,,,,,
453019785,,,,,,,,,,,,,,,,,
453019790,,,,,,,,,,,,,,,,,
453019792,,,,,,,,,,,,,,,,,
453019793,,,,,,,,,,,,,,,,,
453019794,,,,,,,,,,,,,,,,,
453019796,,,,,,,,,,,,,,,,,
453019797,,,,,,,,,,,,,,,,,
453019798,,,,,,,,,,,,,,,,,
453019799,,,,,,,,,,,,,,,,,
453019801,,,,,,,,,,,,,,,,,
453019802,,,,,,,,,,,,,,,,,
453019803,,,,,,,,,,,,,,,,,
453019804,,,,,,,,,,,,,,,,,
453019805,,,,,,,,,,,,,,,,,
453019806,,,,,,,,,,,,,,,,,
453019807,,,,,,,,,,,,,,,,,
453019808,,,,,,,,,,,,,,,,,
453020321,,,,,,,,,,,,,,,,,
453020322,,,,,,,,,,,,,,,,,
453020323,,,,,,,,,,,,,,,,,
453020324,,,,,,,,,,,,,,,,,
453020326,,,,,,,,,,,,,,,,,
453020327,,,,,,,,,,,,,,,,,
453020328,,,,,,,,,,,,,,,,,
453020329,,,,,,,,,,,,,,,,,
453020330,,,,,,,,,,,,,,,,,
453020331,,,,,,,,,,,,,,,,,
453020332,,,,,,,,,,,,,,,,,
453020333,,,,,,,,,,,,,,,,,
453021126,,,,,,,,,,,,,,,,,
453021127,,,,,,,,,,,,,,,,,
453021128,,,,,,,,,,,,,,,,,
453021129,,,,,,,,,,,,,,,,,
457684630,,,,,,,,,,wood,,,,,,,
457684631,,,,,,,,,,wood,,,,,,,
457684632,,,,,,,,,,,,,,,,,
457684633,,,,,,,,,,,,,,,,,
457684634,,,,,,,,,,,,,,,,,
457684635,,,,,,,,,,wood,,,,,,,
457713944,service,,yes,,,,,,,,,,,,,,
457713945,service,,yes,,,,,,,,,,,,,,
457713946,service,,yes,,,,,,,,,,,,,,
457713947,service,,,,,,,,,,,,,,,,
457718482,footway,,,,,,,,,,,,,,,,
457718483,steps,,,,,,,,,,,,,down,,,
457718484,footway,,,,,,,,,,,,,,,,
457720627,,,,,,,,,,,fence,,,,,,
457720628,footway,,,,,,,,,,,,,,,,
457720629,footway,,,,,,,,,,,,,,,,
457720630,footway,,,,,,,,,,,,,,,,
457929362,,,,,,,,,,,,,,,,,
457933656,footway,,,,,,,,,,,,,,,,
457933657,footway,,,,,,,,,,,,,,,,
457933658,footway,,,,,,,,,,,,,,,,
457933659,footway,,,,,,,,,,,,,,,,
457933660,,,,,,,,,,,,,,,,,
457933662,footway,,,,,,,,,,,,,,,,
457933663,,,,,,,,,,,,,,,,,
457933664,steps,,,,,,,,,,,,,up,,,
457933666,footway,,,,,,,,,,,,,,,,
457933668,footway,,,,,,,,,,,,,,,,
457933669,footway,,,,,,,,,,,,,,,,
457944671,,,,,,,,,,,,,,,,,
457944672,pedestrian,Πόντου,,,,,,,,,,,,,,,
457944673,residential,Φαραντάτων,yes,,1,,,,,,,,,,,,
460700659,,,,,,,,,,,,,,,,,
462335314,,,,,,,,,,,,,,,,,
462401496,,,,,,,,,,,,,,,,,
462401497,,,,,,,,,,,,,,,,,
462401498,,,,,,,,,,,,,,,,,
462401499,,,,,,,,,,,,,,,,,
462401500,,,,,,,,,,,,,,,,,
462401501,,,,,,,,,,,,,,,,,
462401502,,,,,,,,,,,,,,,,,
462401505,,,,,,,,,,,,,,,,,
462401506,,,,,,,,,,,,,,,,,
462401507,,,,,,,,,,,,,,,,,
462401508,,,,,,,,,,,,,,,,,
462401509,,,,,,,,,,,,,,,,,
462401510,,,,,,,,,,,,,,,,,
462401511,,,,,,,,,,,,,,,,,
462401512,,,,,,,,,,,,,,,,,
462401513,,,,,,,,,,,,,,,,,
462401514,,,,,,,,,,,,,,,,,
462401515,,,,,,,,,,,,,,,,,
462401516,,,,,,,,,,,,,,,,,
462401517,,,,,,,,,,,,,,,,,
462401518,,,,,,,,,,,,,,,,,
462421373,,,,,,,,,,,,,,,,,
462421374,,,,,,,,,,,,,,,,,
462421375,,,,,,,,,,,,,,,,,
462421376,,,,,,,,,,,,,,,,,
462421377,,,,,,,,,,,,,,,,,
462421378,,,,,,,,,,,,,,,,,
462621218,,,,,,,,,,,,,,,,,
462957081,,,,,,,,,,,,,,,,,
465677786,footway,,,,,,,,,,,,,,,,
465677787,footway,,,,,,,,,,,,,,,,
465677788,,,,,,,,,,,,,,,,,
465677789,,,,,,,,,,,,,,,,,
465677790,,,,,,,,,,,,,,,,,
465677791,,,,,,,,,,,,,,,,,
465677797,footway,,,,,,,,,,,,,,,,
466138085,,,,,,,,,,,,,,,,,
466754840,tertiary,Μιχαλακοπούλου,yes,,1,,,,,,,,,,,,
468749705,,,,,,,,,,,,,,,,,
469215831,footway,,,,,,,,,,,,,,,,
469216364,,Πλατε�,,,,,,,,,,,,,,,
469217049,path,,,,,,,,,,,,,,,,
469217050,path,,,,,,,,,,,,,,,,
469217051,path,,,,,,,,,,,,,,,,
469217151,path,,,,,,,,,,,,,,,,
469217206,path,,,,,,,,,,,,,,,,
471309710,,,,,,,,,,,,,,,,,
471309712,footway,,,,,,,,,,,,,,,,
471309713,footway,,,,,,,,,,,,,,,,
471309714,,,,,,,,,,,,,,,,,
471309715,steps,,,,,,,,,,,,,,,,
471309716,steps,,,,,,,,,,,,,,,,
471309717,steps,,,,,,,,,,,,,,,,
471309718,footway,,,,,,,,,,,,,,,,
471309719,steps,,,,,,,,,,,,,,,,
471309720,steps,,,,,,,,,,,,,,,,
471309721,steps,,,,,,,,,,,,,,,,
471309722,footway,,,,,,,,,,,,,,,,
471309723,steps,,,,,,,,,,,,,,,,
471309724,footway,,,,,,,,,,,,,,,,
471309725,steps,,,,,,,,,,,,,,,,
471309726,footway,,,,,,,,,,,,,,,,
471309727,footway,,,,,,,,,,,,,,,,
471309728,footway,,,,,,,,,,,,,,,,
471310413,,,,,,,,,,,fence,,,,,,
471311147,footway,,,,,,,,,,,,,,,,
471664602,,,,,,,,,,,,,,,,,
471757375,,,,,,,,,,,,,,,,,
471758569,,,,,,,,,,,,,,,,,
471862761,footway,,,,,,,,,,,,,,,,
471862762,steps,,,,,,,,,,,,,,,,
471862763,footway,,,,,,,,,,,,,,,,
475270945,cycleway,,no,yes,,,,,,,,,,,,,
475505249,,,,,,,,,,,,,,,,,
475505250,,,,,,,,,,,,,,,,,
476377673,residential,Ηροφίλου,,,,,,,,,,,,,,,
480375658,,,,,,,,,,,,,,,,,
480376996,,,,,,,,,,,,,,,,,
480376997,,,,,,,,,,,,,,,,,
480376998,,,,,,,,,,,,,,,,,
480376999,,,,,,,,,,,,,,,,,
480377000,,,,,,,,,,,,,,,,,
480377001,,,,,,,,,,,,,,,,,
480377002,,,,,,,,,,,,,,,,,
480377003,,,,,,,,,,,,,,,,,
480377004,,,,,,,,,,,,,,,,,
480377005,,,,,,,,,,,,,,,,,
480377006,,,,,,,,,,,,,,,,,
480377007,,,,,,,,,,,,,,,,,
480377008,,,,,,,,,,,,,,,,,
480377009,,,,,,,,,,,,,,,,,
480377010,,,,,,,,,,,,,,,,,
480378044,,,,,,,,,,,,,,,,,
480378045,,,,,,,,,,,,,,,,,
480378046,,,,,,,,,,,,,,,,,
480378047,,,,,,,,,,,,,,,,,
480378048,,,,,,,,,,,,,,,,,
480378049,,,,,,,,,,,,,,,,,
480378050,,,,,,,,,,,,,,,,,
480378051,,,,,,,,,,,,,,,,,
480378052,,,,,,,,,,,,,,,,,
480378053,,,,,,,,,,,,,,,,,
480378054,,,,,,,,,,,,,,,,,
480378055,,,,,,,,,,,,,,,,,
480378056,,,,,,,,,,,,,,,,,
480378057,,,,,,,,,,,,,,,,,
480378058,,,,,,,,,,,,,,,,,
480378059,,,,,,,,,,,,,,,,,
480378060,,,,,,,,,,,,,,,,,
480378061,,,,,,,,,,,,,,,,,
480379110,,,,,,,,,,,,,,,,,
480379111,,,,,,,,,,,,,,,,,
480379124,,,,,,,,,,,,,,,,,
480379610,,,,,,,,,,,,,,,,,
480379612,,,,,,,,,,,,,,,,,
480379614,,,,,,,,,,,,,,,,,
480379616,,,,,,,,,,,,,,,,,
480379618,,,,,,,,,,,,,,,,,
480606465,,,,,,,,,,,,,,,,,
480606466,,,,,,,,,,,,,,,,,
480606467,,,,,,,,,,,,,,,,,
480606468,,,,,,,,,,,,,,,,,
480606470,,,,,,,,,,,,,,,,,
480606471,,,,,,,,,,,,,,,,,
480606472,,,,,,,,,,,,,,,,,
480815279,,,,,,,,,,,,,,,,,
480815280,,,,,,,,,,,,,,,,,
480815303,,,,,,,,,,,,,,,,,
480817344,,,,,,,,,,,,,,,,,
480817345,,,,,,,,,,,,,,,,,
480817346,,,,,,,,,,,,,,,,,
480817347,,,,,,,,,,,,,,,,,
480817348,,,,,,,,,,,,,,,,,
480817349,,,,,,,,,,,,,,,,,
480817351,,,,,,,,,,,,,,,,,
480817353,,,,,,,,,,,,,,,,,
480817354,footway,,,,,,,,,,,,,,,,
480817356,footway,,,,,,,,,,,,,,,,
480817357,,,,,,,,,,,,,,,,,
480817358,,,,,,,,,,,,,,,,,
480817359,,,,,,,,,,,,,,,,,
480817360,,,,,,,,,,,,,,,,,
480817361,,,,,,,,,,,,,,,,,
480817362,,,,,,,,,,,,,,,,,
480817363,,,,,,,,,,,,,,,,,
480817364,,,,,,,,,,,,,,,,,
480818686,,,,,,,,,,,,,,,,,
480818687,,,,,,,,,,,,,,,,,
480818688,,,,,,,,,,,,,,,,,
480818689,,,,,,,,,,,,,,,,,
480818690,,,,,,,,,,,,,,,,,
480818691,,,,,,,,,,,,,,,,,
480818692,,,,,,,,,,,,,,,,,
480818693,,,,,,,,,,,,,,,,,
480818694,,,,,,,,,,,,,,,,,
480818695,,,,,,,,,,,,,,,,,
480818696,,,,,,,,,,,,,,,,,
480818697,,,,,,,,,,,,,,,,,
480818698,,,,,,,,,,,,,,,,,
480818699,,,,,,,,,,,,,,,,,
480818700,,,,,,,,,,,,,,,,,
480818701,,,,,,,,,,,,,,,,,
480818702,,,,,,,,,,,,,,,,,
480818703,,,,,,,,,,,,,,,,,
480818704,,,,,,,,,,,,,,,,,
480818705,,,,,,,,,,,,,,,,,
480818706,,,,,,,,,,,,,,,,,
480818707,,,,,,,,,,,,,,,,,
480818708,,,,,,,,,,,,,,,,,
480818709,,,,,,,,,,,,,,,,,
480818710,,,,,,,,,,,,,,,,,
480818711,,,,,,,,,,,,,,,,,
480818712,,,,,,,,,,,,,,,,,
480818713,,,,,,,,,,,,,,,,,
480818714,,,,,,,,,,,,,,,,,
480818715,,,,,,,,,,,,,,,,,
480819362,,,,,,,,,,,,,,,,,
480819363,,,,,,,,,,,,,,,,,
480819364,,,,,,,,,,,,,,,,,
480819365,,,,,,,,,,,,,,,,,
480819366,,,,,,,,,,,,,,,,,
480819367,,,,,,,,,,,,,,,,,
480819368,,,,,,,,,,,,,,,,,
480819369,,,,,,,,,,,,,,,,,
480819370,,,,,,,,,,,,,,,,,
480819371,,,,,,,,,,,,,,,,,
480819372,,,,,,,,,,,,,,,,,
480819373,,,,,,,,,,,,,,,,,
480819374,,,,,,,,,,,,,,,,,
480819375,,,,,,,,,,,,,,,,,
480820339,,,,,,,,,,,,,,,,,
480822356,,,,,,,,,,,,,,,,,
480822357,,,,,,,,,,,,,,,,,
480822358,,,,,,,,,,,,,,,,,
480822359,,,,,,,,,,,,,,,,,
480822360,,,,,,,,,,,,,,,,,
480822361,,,,,,,,,,,,,,,,,
480822362,,,,,,,,,,,,,,,,,
480822363,,,,,,,,,,,,,,,,,
480822364,,,,,,,,,,,,,,,,,
480822365,,,,,,,,,,,,,,,,,
480822366,,,,,,,,,,,,,,,,,
480822368,,,,,,,,,,,,,,,,,
480822369,,,,,,,,,,,,,,,,,
480822370,,,,,,,,,,,,,,,,,
480822371,,,,,,,,,,,,,,,,,
480822372,,,,,,,,,,,,,,,,,
480822373,,,,,,,,,,,,,,,,,
480822374,,,,,,,,,,,,,,,,,
480822375,,,,,,,,,,,,,,,,,
480822376,,,,,,,,,,,,,,,,,
480822377,,,,,,,,,,,,,,,,,
480822378,,,,,,,,,,,,,,,,,
480822379,,,,,,,,,,,,,,,,,
480822380,,,,,,,,,,,,,,,,,
480822381,,,,,,,,,,,,,,,,,
480822382,,,,,,,,,,,,,,,,,
480823091,,,,,,,,,,,,,,,,,
480823092,,,,,,,,,,,,,,,,,
480823093,,,,,,,,,,,,,,,,,
480823094,,,,,,,,,,,,,,,,,
480823095,,,,,,,,,,,,,,,,,
480823096,,,,,,,,,,,,,,,,,
480823097,,,,,,,,,,,,,,,,,
480823098,,,,,,,,,,,,,,,,,
480824150,,,,,,,,,,,,,,,,,
480824151,,,,,,,,,,,,,,,,,
480824152,,,,,,,,,,,,,,,,,
480824153,,,,,,,,,,,,,,,,,
480824154,,,,,,,,,,,,,,,,,
480824155,,,,,,,,,,,,,,,,,
480824156,,,,,,,,,,,,,,,,,
480824157,,,,,,,,,,,,,,,,,
480824158,,,,,,,,,,,,,,,,,
480824159,,,,,,,,,,,,,,,,,
480824160,,,,,,,,,,,,,,,,,
480824161,,,,,,,,,,,,,,,,,
480824162,,,,,,,,,,,,,,,,,
480824163,,,,,,,,,,,,,,,,,
480824164,,,,,,,,,,,,,,,,,
480824165,,,,,,,,,,,,,,,,,
480824166,,,,,,,,,,,,,,,,,
480824167,,,,,,,,,,,,,,,,,
480824168,,,,,,,,,,,,,,,,,
480824169,,,,,,,,,,,,,,,,,
480824170,,,,,,,,,,,,,,,,,
480824171,,,,,,,,,,,,,,,,,
480824460,,,,,,,,,,,,,,,,,
480824461,,,,,,,,,,,,,,,,,
480824462,,,,,,,,,,,,,,,,,
480824463,,,,,,,,,,,,,,,,,
480824464,,,,,,,,,,,,,,,,,
480824465,,,,,,,,,,,,,,,,,
480824466,,,,,,,,,,,,,,,,,
480824467,,,,,,,,,,,,,,,,,
480824468,,,,,,,,,,,,,,,,,
480824469,,,,,,,,,,,,,,,,,
480824470,,,,,,,,,,,,,,,,,
480825926,,,,,,,,,,,,,,,,,
480825927,,,,,,,,,,,,,,,,,
480825928,,Βιοϊατρική,,,,,,,,,,,,,,,
480825929,,,,,,,,,,,,,,,,,
480825930,,,,,,,,,,,,,,,,,
480825931,,,,,,,,,,,,,,,,,
480825932,,,,,,,,,,,,,,,,,
480825933,,,,,,,,,,,,,,,,,
480825934,,,,,,,,,,,,,,,,,
480825935,,,,,,,,,,,,,,,,,
480825936,,,,,,,,,,,,,,,,,
480825937,,,,,,,,,,,,,,,,,
480825938,,,,,,,,,,,,,,,,,
480825939,,,,,,,,,,,,,,,,,
480825940,,,,,,,,,,,,,,,,,
480825941,,,,,,,,,,,,,,,,,
480825942,,,,,,,,,,,,,,,,,
480825943,,,,,,,,,,,,,,,,,
480825944,,,,,,,,,,,,,,,,,
480825945,,,,,,,,,,,,,,,,,
480825946,,Excali,,,,,,,,,,,,,,,
480825947,,,,,,,,,,,,,,,,,
480825948,,,,,,,,,,,,,,,,,
480825949,,,,,,,,,,,,,,,,,
480825950,,,,,,,,,,,,,,,,,
480825951,,,,,,,,,,,,,,,,,
480825952,,,,,,,,,,,,,,,,,
480829270,,,,,,,,,,,,,,,,,
480829272,,,,,,,,,,,,,,,,,
480829274,,,,,,,,,,,,,,,,,
480829275,,,,,,,,,,,,,,,,,
480829277,,,,,,,,,,,,,,,,,
480829279,,,,,,,,,,,,,,,,,
480829280,,,,,,,,,,,,,,,,,
480829281,,,,,,,,,,,,,,,,,
480829282,,,,,,,,,,,,,,,,,
480829283,,,,,,,,,,,,,,,,,
480829284,,,,,,,,,,,,,,,,,
480829285,,,,,,,,,,,,,,,,,
480829286,,,,,,,,,,,,,,,,,
480829287,,,,,,,,,,,,,,,,,
480830875,,,,,,,,,private,,,,,,,,
480830876,,,,,,,,,,,,,,,,,
480830877,,,,,,,,,,,,,,,,,
480830878,,,,,,,,,,,,,,,,,
480830879,,,,,,,,,,,,,,,,,
480840547,,,,,,,,,,,,,,,,,
480840548,,,,,,,,,,,,,,,,,
480840549,,,,,,,,,,,,,,,,,
480840550,,,,,,,,,,,,,,,,,
480840551,,,,,,,,,,,,,,,,,
480840552,,,,,,,,,,,,,,,,,
480840553,,,,,,,,,,,,,,,,,
480840554,,,,,,,,,,,,,,,,,
480840555,,,,,,,,,,,,,,,,,
480840556,,,,,,,,,,,,,,,,,
480840557,,,,,,,,,,,,,,,,,
480840558,,,,,,,,,,,,,,,,,
480840560,,,,,,,,,,,,,,,,,
480840561,,,,,,,,,,,,,,,,,
480840563,,,,,,,,,,,,,,,,,
480840564,,,,,,,,,,,,,,,,,
480840789,,,,,,,,,,,,,,,,,
480840790,,,,,,,,,,,,,,,,,
480840791,,,,,,,,,,,,,,,,,
480840792,,,,,,,,,,,,,,,,,
480840793,,,,,,,,,,,,,,,,,
480840794,,,,,,,,,,,,,,,,,
480841327,,,,,,,,,,,,,,,,,
480841329,,,,,,,,,,,,,,,,,
480842504,,,,,,,,,,,,,,,,,
480842505,,,,,,,,,,,,,,,,,
480842506,,,,,,,,,,,,,,,,,
480842507,,,,,,,,,,,,,,,,,
480842508,,,,,,,,,,,,,,,,,
480842509,,,,,,,,,,,,,,,,,
480842510,,,,,,,,,,,,,,,,,
480842511,,,,,,,,,,,,,,,,,
480842512,,,,,,,,,,,,,,,,,
480842513,,,,,,,,,,,,,,,,,
480842514,,,,,,,,,,,,,,,,,
480842515,,,,,,,,,,,,,,,,,
480842516,,,,,,,,,,,,,,,,,
480842517,,,,,,,,,,,,,,,,,
480842518,,,,,,,,,,,,,,,,,
480842519,,,,,,,,,,,,,,,,,
480842520,,,,,,,,,,,,,,,,,
480842521,,,,,,,,,,,,,,,,,
480842522,,,,,,,,,,,,,,,,,
480842523,,,,,,,,,,,,,,,,,
480842524,,,,,,,,,,,,,,,,,
480842525,,,,,,,,,,,,,,,,,
480842526,,,,,,,,,,,,,,,,,
480884853,,,,,,,,,,,,,,,,,
480884854,,,,,,,,,,,,,,,,,
480884855,,,,,,,,,,,,,,,,,
480884856,,,,,,,,,,,,,,,,,
480884857,,,,,,,,,,,,,,,,,
480884858,,,,,,,,,,,,,,,,,
480884859,,,,,,,,,,,,,,,,,
480884860,,,,,,,,,,,,,,,,,
480884861,,,,,,,,,,,,,,,,,
480884862,,,,,,,,,,,,,,,,,
480884863,,,,,,,,,,,,,,,,,
480884864,,,,,,,,,,,,,,,,,
480884865,,,,,,,,,,,,,,,,,
480885259,,,,,,,,,,,,,,,,,
480885261,,,,,,,,,,,,,,,,,
480885263,,,,,,,,,,,,,,,,,
480885264,,,,,,,,,,,,,,,,,
480885266,,,,,,,,,,,,,,,,,
480885267,,,,,,,,,,,,,,,,,
480885268,,,,,,,,,,,,,,,,,
480885269,,,,,,,,,,,,,,,,,
480885270,,,,,,,,,,,,,,,,,
480885271,,,,,,,,,,,,,,,,,
480885272,,,,,,,,,,,,,,,,,
480885273,,,,,,,,,,,,,,,,,
480885274,,,,,,,,,,,,,,,,,
480885275,,,,,,,,,,,,,,,,,
